0.000000000	
0.000278191	
0.000293641	
0.000372671	
0.303874351	1
0.303886111	1389
0.303892251	2777
0.303899931	4165
0.304461302	
0.304541632	
0.329061524	5539
0.331498338	
0.331867039	
0.338869661	1
0.339240672	1
0.379748401	1
0.449888412	
0.451258834	
0.456373263	
0.456615763	
0.471890189	
0.513818691	
0.515302764	
0.530753560	1
0.530783730	5779
0.531117621	344
0.531124661	5779
0.531183371	391
0.531189441	5779
0.536059059	
0.556535124	
0.557882837	
0.599946379	
0.620493104	
0.621856326	
0.664175489	
0.684891114	
0.686203456	
0.706949872	
0.730094372	
0.739003217	
0.749036154	
0.750329826	
0.770954782	
0.812679263	
0.814195816	
0.835138061	
0.855705057	
0.856966439	
0.898880321	
0.905066921	0
0.919272216	
0.920579728	
0.962655080	
0.983229576	
0.984619978	
1.005349373	
1.018251115	
1.047297455	
1.048817488	
1.069498603	
1.111420665	
1.113114598	
1.116748704	0
1.116779055	1
1.117459836	1
1.117471285	1312
1.133345203	
1.153952568	
1.155410061	
1.197681023	
1.216253145	1
1.216618755	1
1.217521157	1
1.217542317	2405
1.217987128	
1.218038848	1312
1.218066538	2405
1.218080848	2623
1.218104098	2405
1.219043460	2405
1.219298030	2469
1.219317190	2561
1.219380460	3098
1.219703291	
1.261524142	
1.281975917	
1.283337470	
1.325422582	
1.345919587	
1.347232379	
1.361038463	3533
1.361494274	3533
1.361534534	3533
1.361543883	4060
1.361555414	4060
1.361887244	4301
1.368038235	
1.377746432	
1.409911137	
1.411118879	
1.431741534	
1.473809226	
1.475270369	
1.495937124	
1.501662104	4369
1.516571759	
1.517958652	
1.560018534	
1.580598839	
1.581974151	
1.623972304	
1.644633869	
1.645975561	
1.661015327	1
1.666616947	
1.708629079	
1.709990081	
1.730724396	
1.760625738	1
1.772723028	
1.774221501	
1.794682316	
1.815300791	
1.816699984	
1.858834686	
1.879316971	
1.880728513	
1.922744985	
1.943337641	
1.944643703	
1.965375958	
2.007421941	
2.008868393	
2.029407728	
2.061009833	
2.071384880	
2.072967543	
2.093472438	
2.114027953	
2.115446966	
2.157446167	
2.178109203	
2.179512035	
2.221470077	
2.242160713	
2.243753375	
2.285472227	
2.299629711	
2.299873852	
2.306022713	
2.307487435	
2.328270491	
2.370193262	
2.371827785	
2.392237950	
2.434219362	
2.436140895	
2.456620100	
2.476980845	
2.478734618	
2.520304269	
2.540688114	
2.542059457	
2.584078129	
2.604699364	
2.605965316	
2.626620582	
2.668599314	
2.669849546	
2.690562661	
2.703851234	
2.732562413	
2.733818725	
2.754697351	
2.775281246	
2.776632699	
2.818673701	
2.839297436	
2.840549558	
2.882782790	
2.903393396	
2.904635768	
2.925407903	
2.928256708	
2.967376746	
2.968674038	
2.989385764	
3.031359925	
3.032635208	
3.053285633	
3.408635262	
3.420758912	
3.440134386	
3.460255150	
3.481263636	
3.503511254	
3.524015319	
3.528504877	
3.544510004	
3.564134088	
3.584173023	
3.603260065	
3.623632040	
3.643136204	
3.664022400	1
3.665255122	
3.686258058	
3.703760757	
3.723512161	
3.745259908	
3.762757478	
3.766045234	1
3.784760466	
3.803510799	
3.824009814	
3.844133878	
3.865506725	
3.884027457	
3.904880852	
3.925253057	
3.928380733	
3.943799649	
3.962762231	
3.986259492	
4.005023084	
4.025635999	
4.041384626	
4.064757656	
4.083886719	
4.102263640	
4.125792311	
4.145631485	
4.165919689	
4.183632940	
4.205761088	
4.221543095	
4.244892605	
4.264511649	
4.286259866	
4.302388233	
4.322132767	
4.343254793	
4.365132741	
4.392639288	
4.400259561	
4.422504889	
4.443758536	
4.449749266	
4.450137626	
4.450372497	
4.463009209	
4.485004547	
4.504264049	
4.514531197	
4.525263325	
4.529513673	
4.529602493	
4.531378686	
4.531753117	
4.532037627	0
4.539127129	0
4.539156639	1
4.540455841	1
4.547015183	
4.547414243	1
4.551006469	1
4.551026220	652
4.551606891	652
4.551783611	658
4.552078351	732
4.560375405	226
4.560750446	226
4.565253634	
4.565388934	405
4.565411754	977
4.591758959	
4.601504686	
4.621883801	
4.644504090	
4.662881481	
4.684804099	
4.705262834	
