0.000000000	
0.021370877	
0.039621788	
0.063121918	
0.080031897	
0.226622609	
0.226991819	
0.227031899	
0.227042689	
0.227052309	
0.227056200	
0.227069729	
0.241372854	
0.249494728	
0.260498686	
0.280118861	
0.299281813	
0.320872850	
0.339498502	
0.360496378	
0.380786593	
0.387118124	
0.399127324	
0.419375689	
0.554875541	
0.555242912	
0.555283802	
0.555297552	
0.555308732	
0.555312792	
0.556867745	
0.560995872	
0.579369933	
0.599620738	
0.619619832	
0.639370306	
0.659870731	
0.681495179	
0.699122439	
0.718870832	
0.739995889	
0.882499453	
0.882869494	
0.882909994	
0.882919374	
0.882926534	
0.882934024	
0.882948034	
0.900531824	
0.920746489	
0.940246032	
0.961371378	
0.981370302	
1.001621867	
1.020247799	
1.044251360	
1.059385296	
1.078875780	
1.211624757	
1.211994348	
1.212033948	
1.212119348	
1.212158038	
1.212244888	
1.218370389	
1.238501363	
1.260746731	
1.280494595	
1.299120077	
1.321783806	
1.341747530	
1.360748313	
1.380370746	
1.387243728	
1.401749673	
1.546497371	
1.546869352	
1.546909312	
1.546918052	
1.546921832	
1.546929112	
1.546949002	
1.562372218	
1.581781182	
1.601536356	
1.621497710	
1.641772194	
1.661622438	
1.681642153	
1.702756599	
1.719002147	
1.742381507	
1.885501772	
1.885749863	
1.885792983	
1.885876953	
1.885921073	
1.886001713	
1.886042753	
1.898627225	
1.920626043	
1.939625585	
1.961128842	
1.979286793	
1.999501698	
2.021506075	
2.044376444	
2.065505701	
2.079500865	
2.092996808	
2.102622235	
2.124628812	
2.142877633	
2.195872804	
2.196121035	
2.199379500	
2.222756240	
2.241255362	
2.261008176	
2.279882078	
2.300139233	
2.319292536	
2.330709615	1
2.369639442	
2.370381083	
2.370750854	
2.379625179	
2.387129692	
2.401252196	
2.419629888	
2.432503590	1
2.440502874	
2.460137417	
2.481382574	
2.501377908	
2.521758343	
2.542011788	
2.561253760	
2.582130616	
2.600754678	
2.621290764	
2.640161286	
2.661878933	
2.681304856	
2.701131160	
2.707135081	
2.722127566	
2.741759990	
2.762546585	
2.782384049	
2.802505094	
2.820377715	
2.845378198	
2.858374240	
2.879127715	
2.900757482	
2.919502654	
2.940623451	
2.961416657	
2.981384401	
3.004009170	
3.014503737	
3.014752058	
3.021381899	
3.039127670	
3.059129154	
3.081168482	
3.100379114	
3.121250130	
3.140896354	
3.161676530	
3.180135702	
3.200259176	
3.221632333	
3.325634581	
3.325997671	
3.326039001	
3.326045021	
3.326056271	
3.341882899	
3.361882113	
3.380130204	
3.387636007	
3.399399227	
3.419761842	
3.441431219	
3.459883081	
3.482551060	
3.501756143	
3.521129326	
3.599297370	
3.609377277	
3.609998278	
3.609998358	
3.609998398	
3.621634138	
3.641379102	
3.661508877	
3.680128469	
3.700005393	
3.722379201	
3.744380649	
3.762255749	
3.781505702	
3.801755837	
3.891378900	
3.891753681	
3.891791131	
3.891803281	
3.900013455	
3.922632674	
3.940266804	
3.960631269	
3.982133156	
4.003566643	
4.020882873	
4.039755625	
4.060629041	
4.082168268	
4.170663959	
4.171124540	
4.171165000	
4.171184260	
4.179884685	
4.190068892	
4.198928648	
4.199626599	
4.220386614	
4.239433287	
4.261639075	
4.280387047	
4.299181709	
4.321521288	
4.341265481	
4.359389613	
4.456013208	
4.456253429	
4.456288459	
4.456381469	
4.456417589	
4.461166297	
4.484262287	
4.501631266	
4.519881748	
4.527518151	1
4.527533861	1389
4.527541891	2777
4.527550041	4165
4.527743331	4991
4.537256588	1
4.537500758	1
4.537874119	1
4.538999531	1
4.539038541	1
4.542415076	
4.561135989	
4.579638270	
4.599383564	
4.619643769	
4.641386596	
4.659633587	
4.739880025	
4.740248836	
4.740288796	
4.741875428	
4.764014466	
4.778520891	0
4.780506705	
4.800506109	
4.815002304	0
4.815044534	1
4.815109004	1
4.821547495	
4.839932586	
4.851378626	1
4.851779547	1
4.851794607	143
4.852152917	1449
4.852174188	143
4.852652328	2897
4.852697098	4345
4.852718349	143
4.852738298	5793
4.854293841	7241
4.854317491	143
4.854406261	8689
4.854406351	10137
4.854406401	11585
4.854430541	143
4.854448692	13033
4.854468181	143
4.857749307	
