0.000000000	
0.019499153	
0.222499781	
0.222616191	1
0.222638551	1
0.222868371	
0.222955021	
0.222983301	
0.222988611	
0.222991731	
0.222995101	
0.222998781	
0.223013141	
0.223027721	
0.239749950	
0.258999153	
0.279908409	
0.292121220	77
0.292155490	1
0.299127292	
0.320004728	
0.340011802	
0.359374235	
0.372599288	0
0.379007569	
0.388968766	1
0.390266298	
0.399497664	1
0.399910925	1
0.399931785	55
0.400006755	
0.418999087	
0.630496840	
0.630617290	169
0.630638340	1
0.630994320	
0.631038430	
0.631102030	
0.631116441	
0.631119870	
0.631123221	
0.631141391	
0.631182281	
0.631190011	
0.631194341	
0.640379377	
0.660380321	
0.680254235	
0.701254371	
0.721003205	
0.738252624	
0.760128771	
0.779498925	
0.797249465	
0.819252203	
1.052153702	
1.052247922	237
1.052270552	1
1.052495732	
1.052594202	
1.052600612	
1.052607412	
1.052610632	
1.052614243	
1.052617272	
1.052636583	
1.052655983	
1.052660572	
1.059258474	
1.077663555	
1.097248749	
1.120499389	
1.126867230	305
1.126891270	1
1.139755312	
1.157129542	
1.177751717	
1.197749611	
1.217284375	
1.311874537	
1.312245577	
1.312293317	
1.312298937	
1.319253079	
1.325873281	381
1.325897861	1
1.389521570	1
1.390254731	
1.390625592	
1.390662872	
1.398883986	1
1.400378508	
1.419632891	
1.441384218	
1.461750923	
1.481754748	
1.485251934	
1.499379818	
1.506876461	1
1.506909401	52
1.619125323	
1.619250563	465
1.619274053	1
1.619502914	
1.619572154	
1.619589124	
1.619595604	
1.619599744	
1.640758090	
1.659171122	
1.678750575	
1.699000130	
1.926253069	
1.926371499	
1.927001630	
1.927124681	541
1.927145990	1
1.927500791	
1.927548171	
1.927561361	
1.927571321	
1.927576411	
1.927593411	
1.927628571	
1.927694062	
1.927702042	
1.927706331	
1.951631843	
1.956631711	
1.977003476	
1.996763660	
2.020256490	
2.021405722	1
2.026124100	617
2.026151250	1
2.233371255	
2.233869556	
2.233992056	1
2.234018606	25
2.234369617	
2.234410587	
2.234420147	
2.234423497	
2.234430247	
2.234448777	
2.234456467	
2.234492127	
2.234531837	
2.241996160	
2.258745919	
2.263119836	693
2.263139926	1
2.540752622	
2.540874982	785
2.540899032	1
2.541255493	
2.541284563	
2.541293013	
2.541299673	
2.541306423	
2.541323673	
2.541331683	
2.541369033	
2.541409643	
2.541418153	
2.541421423	
2.541428103	
2.541448803	
2.541745034	
2.559524434	
2.578009556	
2.599882273	
2.618133664	
2.639270561	
2.659008584	
2.677636576	
2.698008391	
2.720383059	
2.738756971	
2.759879137	
2.767249970	869
2.767278650	1
2.779758321	
2.799273284	
2.817133355	
2.836752649	
2.847626907	
2.857629345	
2.879753483	
2.898753975	
2.920752913	
3.155123264	
3.155623905	
3.155673155	
3.155684575	
3.155694125	
3.155705755	
3.155710625	
3.155748375	
3.155787875	
3.155793885	
3.155803605	
3.160248083	
3.181000719	
3.197506577	953
3.197536677	1
3.200507092	
3.257503660	
3.257877700	
3.257914970	
3.281131410	
3.300006522	
3.316755671	
3.339767740	
3.530499027	
3.530629227	1029
3.530650367	1
3.530876208	
3.530913808	
3.530971648	
3.530982708	
3.530989918	
3.530993238	
3.530997228	
3.531010508	
3.531037308	
3.539003412	
3.557753994	
3.581047764	
3.599511395	
3.617638986	
3.639759954	
3.659004657	
3.668788454	1097
3.668813804	1
3.676512187	
3.698551555	
3.717923808	
3.884506374	
3.884876574	
3.884938344	
3.884947324	
3.884950495	
3.884954155	
3.884973164	
3.884984875	
3.900509951	
3.918036611	
3.921661587	1173
3.921685517	1
3.940007919	
3.960765134	
3.980759928	
3.996886186	
4.017006080	
4.036881854	
4.057505480	
4.077914625	
4.235413575	
4.235511705	1249
4.235535555	1
4.235753255	
4.235795485	
4.235803205	
4.235840015	
4.235880785	
4.235916336	
4.239003601	
4.259007455	
4.279523190	
4.282728836	
4.291750971	
4.299528214	
4.319162818	
4.338661441	
4.360540829	
4.381505355	
4.400640247	
4.419139130	
4.588632300	
4.588747330	1325
4.588768250	1
4.589013261	
4.589085061	
4.589091881	
4.589095801	
4.589100281	
4.589104731	
4.589140791	
4.589147331	
4.597882825	
4.617006168	
4.637796704	
4.658384449	
4.678007993	
4.699758530	
4.710010508	1401
4.710043798	1
4.719772954	
4.740767881	
4.759777423	
4.774234438	0
4.779262886	
4.939417430	
4.939624461	0
4.939654001	1
4.939718021	1
4.939877321	
4.939917161	
4.939925921	
4.939933131	
4.939956202	
4.939964871	
4.940007742	1469
4.940018182	1
4.941378564	
4.957643142	
4.976379594	1
4.976905275	1
4.976923975	143
4.977404135	1449
4.977425346	143
4.977446786	2897
4.977505646	4345
4.977593846	143
4.977905256	5793
4.977961887	7241
4.977977287	143
4.977980296	8689
4.978029317	10137
4.978043977	143
4.978585788	11585
4.978650658	13033
4.978666878	143
4.979572889	
4.997005940	
4.998257131	
5.010130282	
5.014158899	14481
5.014528379	15929
5.014539670	143
5.020026188	17377
5.020274009	18825
5.020281909	143
5.020374099	
5.026552340	20273
5.026911000	21721
5.026926680	143
5.033405552	23169
5.033778662	24617
5.033792452	143
5.035905716	26065
5.036155447	27513
5.036165076	143
5.038528651	28961
5.038902491	30409
5.038911631	143
5.040145093	
5.041150325	31857
5.041649685	33305
5.041657066	143
5.044025520	34753
5.044399210	36201
5.044407020	143
5.046656324	37649
5.047038475	39097
5.047050585	143
5.049409889	40545
5.049788620	41993
5.049801080	143
5.052154704	43441
5.052527694	44889
5.052541924	143
5.054524598	46337
5.054898208	47785
5.054906479	143
5.057039162	49233
5.057049372	143
5.057398953	50681
5.057406163	143
5.059149686	52129
5.059159296	143
5.059529317	53577
5.059536317	143
5.060874199	
5.063899914	55025
5.063911384	143
5.064273354	56473
5.064279774	143
5.065023336	57921
5.065029836	143
5.065397916	59369
5.065404196	143
5.070650645	60817
5.070661075	143
5.071024356	62265
5.071030976	143
5.072023968	63713
5.072030708	143
5.072398308	65161
5.072404649	143
5.074281402	66609
5.074292972	143
5.074654222	68057
5.074663162	143
5.076650696	69505
5.076661556	143
5.077023257	70953
5.077029757	143
5.079025500	72401
5.079035770	143
5.079405881	73849
5.079413001	143
5.081400364	75297
5.081410454	143
5.081774185	76745
5.081794685	143
5.082908536	
5.083774118	78193
5.084147958	79641
5.084154668	143
5.086273582	81089
5.086648343	82537
5.086654813	143
5.088524526	83985
5.088898787	85433
5.088905237	143
5.091035670	86881
5.091531641	88329
