2.384489307	1
2.398557749	1
2.400558696	1
2.526650785	1
2.563313664	1
2.763336301	2
3.055583911	1
3.255612197	44
4.980885830	0
5.116275434	0
5.316317350	1
5.316351941	1
5.460076692	1
5.460689892	1
5.461067604	1449
5.461189489	2897
5.461313973	4345
5.461817140	5793
5.461940894	7241
5.462065698	8689
5.462102859	10137
5.462314666	11585
5.462693539	13033
5.660705026	143
5.661834083	143
5.662079662	143
5.662328610	143
5.703630648	143
5.803704437	14481
5.816584747	15929
5.821710088	17377
5.833711228	18825
5.845595465	20273
5.857708319	21721
5.869955718	23169
5.881833994	24617
5.894832018	26065
5.906455716	27513
5.918331432	28961
5.930336382	30409
5.941959560	31857
5.953959600	33305
5.965958341	34753
6.016615531	143
6.033731152	143
6.057726133	143
6.081856028	143
6.103598223	36201
6.104471542	37649
6.104596526	39097
6.104715980	40545
6.104835734	41993
6.130358666	143
6.139849782	43441
6.145342456	44889
6.153989764	143
6.156465567	46337
6.167594458	47785
6.178714639	49233
6.189848191	50681
6.201091916	52129
6.213097447	53577
6.223354359	55025
6.234347765	56473
6.246355786	57921
6.256596448	59369
6.267718569	60817
6.278844661	62265
6.289968352	63713
6.300968139	65161
6.304490306	143
6.304729524	143
6.339878417	143
6.356490381	143
6.367623152	143
6.378739223	143
6.382720056	66609
6.382762678	68057
6.382971095	69505
6.383008906	70953
6.383219513	72401
6.383258624	73849
6.389883575	143
6.401131280	143
6.413139261	143
6.418368885	75297
6.423392413	143
6.423991413	76745
6.434385439	143
6.434974889	78193
6.446102299	79641
6.446397119	143
6.452101529	81089
6.452598956	82537
6.456643691	143
6.465490505	83985
6.465975221	85433
6.476601155	86881
6.477096442	88329
6.478857320	143
6.488601065	89777
6.489096781	91225
6.489991321	143
6.500990148	143
6.501099171	92673
6.501597138	94121
6.513099321	95569
6.513597358	97017
6.525224485	98465
6.525723341	99913
6.536850252	101361
6.537358529	102809
6.548726148	104257
6.549222855	105705
6.559975882	107153
6.560487209	108601
6.571226037	110049
6.571725004	111497
6.582226354	112945
6.582725910	114393
6.582779242	143
6.583016180	143
6.583226257	143
6.583265428	143
6.624024466	143
6.646116802	143
6.652617668	143
6.665999514	143
6.677106434	143
6.689115474	143
6.701606611	143
6.713607180	143
6.721105530	115841
6.721229484	117289
6.721354808	118737
6.721478932	120185
6.721604317	121633
6.721648638	123081
6.721854205	124529
6.721893896	125977
6.722105703	127425
6.722144224	128873
6.725733244	143
6.749240487	143
6.756608583	130321
6.757106829	131769
6.760506232	143
6.762108216	133217
6.762606432	134665
6.771743167	143
6.772749580	136113
6.773483014	136113
6.773984061	137561
6.782736053	143
6.784357467	139009
6.784857953	140457
6.791484794	141905
6.792357923	143353
6.797990971	144801
6.798608491	146249
6.804861340	147697
6.805357976	149145
6.811109998	150593
6.811607955	152041
6.817486651	153489
6.817985257	154937
6.823360536	156385
6.823859843	157833
6.829236031	159281
6.829734578	160729
6.835735888	162177
6.836234275	163625
6.840985793	165073
6.841358835	166521
6.846863549	167969
6.847360075	169417
6.852612290	170865
6.852984553	172313
6.858487266	173761
6.859124407	175209
6.864125894	176657
6.864624930	178105
6.870614000	179553
6.871114207	181001
6.875740251	182449
6.876397253	183897
6.881611266	185345
6.882110863	186793
6.887371998	188241
6.887986329	189689
6.893360068	191137
6.893800702	192585
6.898989455	194033
6.899490922	195481
6.904985855	196929
6.905609696	198377
6.911236073	199825
6.911610206	201273
6.916615252	202721
6.916995145	204169
6.921496295	143
6.921901198	143
6.922151087	143
6.922364474	205617
6.922861521	207065
6.957126182	143
6.962624725	143
6.973996104	143
6.984867866	143
6.998633445	143
7.005376339	143
7.011626167	143
7.018003490	143
7.023877885	143
7.036253018	143
7.053002996	143
7.059156490	143
7.064647124	143
7.071136029	143
7.076423425	143
7.082121845	143
7.087995821	143
7.088246799	208513
7.088377984	209961
7.089366247	211409
7.089405248	212857
7.089616165	214305
7.089655906	215753
7.089868014	217201
7.089907085	218649
7.090122022	220097
7.090155733	221545
7.090366340	222993
7.090405102	224441
7.090616079	225889
7.090740703	227337
7.090866927	228785
7.090990231	230233
7.091118895	231681
7.091240179	233129
7.091615632	234577
7.091740656	236025
7.091866620	237473
7.091990204	238921
7.092121519	240369
7.092240083	241817
7.092491121	243265
7.092530152	244713
7.092741629	246161
7.092780420	247609
7.093819675	143
7.099511045	143
7.105625329	143
7.111630939	143
7.117015258	143
7.122871893	143
7.124620631	249057
7.125119358	250505
7.127368753	251953
7.127867209	253401
7.133371813	254849
7.133744115	256297
7.139127524	257745
7.139620261	259193
7.143869872	260641
7.145244178	262089
7.145620901	263537
7.149369706	264985
7.149869062	266433
7.153621887	267881
7.154120054	269329
7.157124114	270777
7.157492796	272225
7.160996643	273673
7.162744021	275121
7.164746438	276569
7.165118220	278017
7.168622237	279465
7.168993519	280913
7.173124907	282361
7.174119510	283809
7.175996153	285257
7.176406956	286705
7.179870022	288153
7.180244244	289601
7.183497282	291049
7.183869575	292497
7.187495966	293945
7.189121450	295393
7.189621336	296841
7.192622847	298289
7.192994779	299737
7.197373235	301185
7.197744597	302633
7.200122076	304081
7.200494389	305529
7.204997008	306977
7.206622223	308425
7.207508162	309873
7.208495355	311321
7.211373651	312769
7.212746647	314217
7.214871427	315665
7.216996458	317113
7.219747690	318561
7.220245607	320009
7.222372598	321457
7.222871914	322905
7.226122532	324353
7.226624549	325801
7.229997811	327249
7.289923597	143
7.291007093	143
7.291996997	143
7.292536665	143
